  -1.7478561e-01  -7.7968901e-02   5.0513208e-02  -2.2788646e+00   1.9185523e+00  -8.3867301e-01  -2.6256814e-01
  -2.6256814e-01  -1.7478561e-01  -7.7968901e-02  -1.5105451e+00  -2.2788646e+00   1.9185523e+00  -3.9016387e-01
  -3.9016387e-01  -2.6256814e-01  -1.7478561e-01   3.1893801e-01  -1.5105451e+00  -2.2788646e+00  -5.1529223e-01
  -5.1529223e-01  -3.9016387e-01  -2.6256814e-01   8.1095422e-01   3.1893801e-01  -1.5105451e+00  -6.0266890e-01
  -6.0266890e-01  -5.1529223e-01  -3.9016387e-01  -7.0113738e-01   8.1095422e-01   3.1893801e-01  -6.6883469e-01
  -6.6883469e-01  -6.0266890e-01  -5.1529223e-01  -1.7278904e+00  -7.0113738e-01   8.1095422e-01  -7.5160634e-01
  -7.5160634e-01  -6.6883469e-01  -6.0266890e-01   1.4390436e-01  -1.7278904e+00  -7.0113738e-01  -8.3646432e-01
  -8.3646432e-01  -7.5160634e-01  -6.6883469e-01  -2.3324516e+00   1.4390436e-01  -1.7278904e+00  -9.3177637e-01
  -9.3177637e-01  -8.3646432e-01  -7.5160634e-01   1.7205781e+00  -2.3324516e+00   1.4390436e-01  -1.0118902e+00
  -1.0118902e+00  -9.3177637e-01  -8.3646432e-01  -2.8988279e-01   1.7205781e+00  -2.3324516e+00  -1.0479897e+00
  -1.0479897e+00  -1.0118902e+00  -9.3177637e-01   1.4086844e+00  -2.8988279e-01   1.7205781e+00  -1.0469718e+00
  -1.0469718e+00  -1.0479897e+00  -1.0118902e+00   4.2997547e-01   1.4086844e+00  -2.8988279e-01  -1.0019574e+00
  -1.0019574e+00  -1.0469718e+00  -1.0479897e+00  -2.5040205e+00   4.2997547e-01   1.4086844e+00  -9.7474213e-01
  -9.7474213e-01  -1.0019574e+00  -1.0469718e+00   1.3186814e+00  -2.5040205e+00   4.2997547e-01  -9.5166455e-01
  -9.5166455e-01  -9.7474213e-01  -1.0019574e+00  -1.7297032e+00   1.3186814e+00  -2.5040205e+00  -9.2314325e-01
  -9.2314325e-01  -9.5166455e-01  -9.7474213e-01   6.2074258e-01  -1.7297032e+00   1.3186814e+00  -8.9994291e-01
  -8.9994291e-01  -9.2314325e-01  -9.5166455e-01  -2.0190641e+00   6.2074258e-01  -1.7297032e+00  -8.8741280e-01
  -8.8741280e-01  -8.9994291e-01  -9.2314325e-01  -1.2118781e+00  -2.0190641e+00   6.2074258e-01  -9.1156536e-01
  -9.1156536e-01  -8.8741280e-01  -8.9994291e-01  -5.5116139e-01  -1.2118781e+00  -2.0190641e+00  -9.4835097e-01
  -9.4835097e-01  -9.1156536e-01  -8.8741280e-01   1.0591123e+00  -5.5116139e-01  -1.2118781e+00  -9.6303558e-01
  -9.6303558e-01  -9.4835097e-01  -9.1156536e-01  -4.9093736e-01   1.0591123e+00  -5.5116139e-01  -9.5630301e-01
  -9.5630301e-01  -9.6303558e-01  -9.4835097e-01  -7.9103152e-01  -4.9093736e-01   1.0591123e+00  -9.5653821e-01
  -9.5653821e-01  -9.5630301e-01  -9.6303558e-01   3.3041682e-01  -7.9103152e-01  -4.9093736e-01  -9.5129550e-01
  -9.5129550e-01  -9.5653821e-01  -9.5630301e-01  -3.7142628e-02   3.3041682e-01  -7.9103152e-01  -9.3036088e-01
  -9.3036088e-01  -9.5129550e-01  -9.5653821e-01   2.4206568e+00  -3.7142628e-02   3.3041682e-01  -8.6442901e-01
  -8.6442901e-01  -9.3036088e-01  -9.5129550e-01   1.6033188e+00   2.4206568e+00  -3.7142628e-02  -7.3435658e-01
  -7.3435658e-01  -8.6442901e-01  -9.3036088e-01  -7.1956051e-01   1.6033188e+00   2.4206568e+00  -5.9293775e-01
  -5.9293775e-01  -7.3435658e-01  -8.6442901e-01   1.5252378e+00  -7.1956051e-01   1.6033188e+00  -4.4442643e-01
  -4.4442643e-01  -5.9293775e-01  -7.3435658e-01   2.1230809e-01   1.5252378e+00  -7.1956051e-01  -2.7916356e-01
  -2.7916356e-01  -4.4442643e-01  -5.9293775e-01  -1.9114825e-03   2.1230809e-01   1.5252378e+00  -1.2343947e-01
  -1.2343947e-01  -2.7916356e-01  -4.4442643e-01   7.1164723e-02  -1.9114825e-03   2.1230809e-01   1.8533630e-02
   1.8533630e-02  -1.2343947e-01  -2.7916356e-01   1.0666705e+00   7.1164723e-02  -1.9114825e-03   1.6098609e-01
   1.6098609e-01   1.8533630e-02  -1.2343947e-01  -3.6709181e-01   1.0666705e+00   7.1164723e-02   2.9498682e-01
   2.9498682e-01   1.6098609e-01   1.8533630e-02  -3.2499696e-01  -3.6709181e-01   1.0666705e+00   3.9907246e-01
   3.9907246e-01   2.9498682e-01   1.6098609e-01  -6.0077591e-01  -3.2499696e-01  -3.6709181e-01   4.7045411e-01
   4.7045411e-01   3.9907246e-01   2.9498682e-01   2.6264246e-01  -6.0077591e-01  -3.2499696e-01   5.1944400e-01
   5.1944400e-01   4.7045411e-01   3.9907246e-01   4.7488568e-01   2.6264246e-01  -6.0077591e-01   5.6306350e-01
   5.6306350e-01   5.1944400e-01   4.7045411e-01   1.4737579e-01   4.7488568e-01   2.6264246e-01   6.0000616e-01
   6.0000616e-01   5.6306350e-01   5.1944400e-01  -6.9550643e-01   1.4737579e-01   4.7488568e-01   6.1373393e-01
   6.1373393e-01   6.0000616e-01   5.6306350e-01  -2.0150473e-01  -6.9550643e-01   1.4737579e-01   6.0136908e-01
   6.0136908e-01   6.1373393e-01   6.0000616e-01  -1.3399011e+00  -2.0150473e-01  -6.9550643e-01   5.5599483e-01
   5.5599483e-01   6.0136908e-01   6.1373393e-01  -4.0742593e-01  -1.3399011e+00  -2.0150473e-01   4.7863204e-01
